Crime Type,Loss Amount,State/Territory,Year
Civil Matter,"$157,177",Virginia,2020
Confidence Fraud/Romance,"$18,052,839",Virginia,2020
Corporate Data Breach,"$4,478,427",Virginia,2020
Credit Card Fraud,"$2,626,696",Virginia,2020
Crimes Against Children,$300,Virginia,2020
Criminal Forums,$0,Virginia,2020
Denial of Service/TDos,"$2,546",Virginia,2020
Employment,"$4,570,426",Virginia,2020
Extortion,"$1,755,751",Virginia,2020
Gambling,$800,Virginia,2020
Government Impersonation,"$1,740,798",Virginia,2020
Hacktivist,$0,Virginia,2020
Harassment/Threats of Violence,"$70,252",Virginia,2020
Health Care Related,"$33,047",Virginia,2020
IPR/Copyright and Counterfeit,"$109,860",Virginia,2020
Identity Theft,"$6,008,206",Virginia,2020
Investment,"$2,814,873",Virginia,2020
Lottery/Sweepstakes/Inheritance,"$1,258,409",Virginia,2020
Malware/Scareware/Virus,"$546,158",Virginia,2020
Misrepresentation,$0,Virginia,2020
No Lead Value,$0,Virginia,2020
Non-payment/Non-Delivery,"$4,080,951",Virginia,2020
Other,"$652,938",Virginia,2020
Overpayment,"$2,228,420",Virginia,2020
Personal Data Breach,"$8,150,181",Virginia,2020
Phishing/Vishing/Smishing/Pharming,"$1,152,037",Virginia,2020
Ransomware,"$71,025",Virginia,2020
Re-shipping,"$20,900",Virginia,2020
Real Estate/Rental,"$5,112,286",Virginia,2020
Spoofing,"$4,085,525",Virginia,2020
Tech Support,"$4,266,172",Virginia,2020
Terrorism,$0,Virginia,2020
Social Media,"$7,190,803",Virginia,2020
Virtual Currency,"$9,011,928",Virginia,2020
Advanced Fee,"$803,919",Washington,2020
BEC/EAC,"$38,009,931",Washington,2020
Charity,$0,Washington,2020
Civil Matter,"$685,719",Washington,2020
Confidence Fraud/Romance,"$14,839,297",Washington,2020
Corporate Data Breach,"$1,162,119",Washington,2020
Credit Card Fraud,"$3,814,209",Washington,2020
Crimes Against Children,$760,Washington,2020
Criminal Forums,$0,Washington,2020
Denial of Service/TDos,$5,Washington,2020
Employment,"$1,001,767",Washington,2020
Extortion,"$2,291,504",Washington,2020
Gambling,$180,Washington,2020
Government Impersonation,"$2,080,678",Washington,2020
Hacktivist,$0,Washington,2020
Harassment/Threats of Violence,"$91,065",Washington,2020
Health Care Related,"$89,579",Washington,2020
IPR/Copyright and Counterfeit,"$19,517",Washington,2020
Identity Theft,"$3,007,816",Washington,2020
Investment,"$5,372,337",Washington,2020
Lottery/Sweepstakes/Inheritance,"$934,599",Washington,2020
Malware/Scareware/Virus,"$257,010",Washington,2020
Misrepresentation,$0,Washington,2020
No Lead Value,$0,Washington,2020
Non-payment/Non-Delivery,"$3,661,392",Washington,2020
Other,"$8,419,979",Washington,2020
Overpayment,"$1,318,482",Washington,2020
Personal Data Breach,"$1,872,465",Washington,2020
Phishing/Vishing/Smishing/Pharming,"$1,221,269",Washington,2020
Ransomware,"$327,924",Washington,2020
Re-shipping,"$41,800",Washington,2020
Real Estate/Rental,"$4,185,555",Washington,2020
Spoofing,"$7,204,167",Washington,2020
Tech Support,"$4,416,561",Washington,2020
Terrorism,$0,Washington,2020
Social Media,"$3,056,106",Washington,2020
Virtual Currency,"$2,763,722",Washington,2020
Advanced Fee,"$173,367",West Virginia,2020
BEC/EAC,"$1,070,040",West Virginia,2020
Charity,$0,West Virginia,2020
Civil Matter,$0,West Virginia,2020
Confidence Fraud/Romance,"$1,232,777",West Virginia,2020
Corporate Data Breach,"$200,000",West Virginia,2020
Credit Card Fraud,"$159,094",West Virginia,2020
Crimes Against Children,$0,West Virginia,2020
Criminal Forums,$0,West Virginia,2020
Denial of Service/TDos,$0,West Virginia,2020
Employment,"$208,488",West Virginia,2020
Extortion,"$24,347",West Virginia,2020
Gambling,$0,West Virginia,2020
Government Impersonation,"$171,370",West Virginia,2020
Hacktivist,$0,West Virginia,2020
Harassment/Threats of Violence,"$2,915",West Virginia,2020
Health Care Related,$720,West Virginia,2020
IPR/Copyright and Counterfeit,"$2,290",West Virginia,2020
Identity Theft,"$357,447",West Virginia,2020
Investment,"$9,182",West Virginia,2020
Lottery/Sweepstakes/Inheritance,"$312,160",West Virginia,2020
Malware/Scareware/Virus,$300,West Virginia,2020
Misrepresentation,$0,West Virginia,2020
No Lead Value,$0,West Virginia,2020
Non-payment/Non-Delivery,"$888,281",West Virginia,2020
Other,"$17,808",West Virginia,2020
Overpayment,"$242,563",West Virginia,2020
Personal Data Breach,"$206,826",West Virginia,2020
Phishing/Vishing/Smishing/Pharming,"$141,169",West Virginia,2020
Ransomware,$0,West Virginia,2020
Re-shipping,"$13,360",West Virginia,2020
Real Estate/Rental,"$12,300",West Virginia,2020
Spoofing,"$356,672",West Virginia,2020
Tech Support,"$182,691",West Virginia,2020
Terrorism,$0,West Virginia,2020
Social Media,"$225,802",West Virginia,2020
Virtual Currency,"$37,930",West Virginia,2020
Advanced Fee,"$1,105,629",Wisconsin,2020
BEC/EAC,"$16,409,640",Wisconsin,2020
Charity,$0,Wisconsin,2020
Civil Matter,"$14,745",Wisconsin,2020
Confidence Fraud/Romance,"$5,664,897",Wisconsin,2020
Corporate Data Breach,"$1,201,186",Wisconsin,2020
Credit Card Fraud,"$645,712",Wisconsin,2020
Crimes Against Children,$150,Wisconsin,2020
Criminal Forums,$0,Wisconsin,2020
Denial of Service/TDos,$10,Wisconsin,2020
Employment,"$344,651",Wisconsin,2020
Extortion,"$468,515",Wisconsin,2020
Gambling,$0,Wisconsin,2020
Government Impersonation,"$566,028",Wisconsin,2020
Hacktivist,$0,Wisconsin,2020
Harassment/Threats of Violence,$740,Wisconsin,2020
Health Care Related,"$25,581",Wisconsin,2020
IPR/Copyright and Counterfeit,"$435,807",Wisconsin,2020
Identity Theft,"$1,266,777",Wisconsin,2020
Investment,"$4,519,849",Wisconsin,2020
Lottery/Sweepstakes/Inheritance,"$1,179,964",Wisconsin,2020
Malware/Scareware/Virus,"$14,402",Wisconsin,2020
Misrepresentation,$0,Wisconsin,2020
No Lead Value,$0,Wisconsin,2020
Non-payment/Non-Delivery,"$2,131,149",Wisconsin,2020
Other,"$549,456",Wisconsin,2020
Overpayment,"$606,496",Wisconsin,2020
Personal Data Breach,"$1,279,703",Wisconsin,2020
Phishing/Vishing/Smishing/Pharming,"$388,963",Wisconsin,2020
Ransomware,"$886,386",Wisconsin,2020
Re-shipping,"$29,310",Wisconsin,2020
Real Estate/Rental,"$624,907",Wisconsin,2020
Spoofing,"$993,157",Wisconsin,2020
Tech Support,"$1,748,444",Wisconsin,2020
Terrorism,$0,Wisconsin,2020
Social Media,"$892,687",Wisconsin,2020
Virtual Currency,"$2,542,731",Wisconsin,2020
Advanced Fee,"$14,878",Wyoming,2020
BEC/EAC,"$1,256,674",Wyoming,2020
Charity,$0,Wyoming,2020
Civil Matter,$0,Wyoming,2020
Confidence Fraud/Romance,"$377,214",Wyoming,2020
Corporate Data Breach,"$958,000",Wyoming,2020
Credit Card Fraud,"$134,274",Wyoming,2020
Crimes Against Children,$0,Wyoming,2020
Criminal Forums,$0,Wyoming,2020
Denial of Service/TDos,"$180,000",Wyoming,2020
Employment,"$376,662",Wyoming,2020
Extortion,"$69,475",Wyoming,2020
Gambling,$0,Wyoming,2020
Government Impersonation,"$155,997",Wyoming,2020
Hacktivist,$0,Wyoming,2020
Harassment/Threats of Violence,"$4,220",Wyoming,2020
Health Care Related,"$4,209",Wyoming,2020
IPR/Copyright and Counterfeit,$674,Wyoming,2020
Identity Theft,"$37,431",Wyoming,2020
Investment,"$48,242",Wyoming,2020
Lottery/Sweepstakes/Inheritance,"$180,350",Wyoming,2020
Malware/Scareware/Virus,$0,Wyoming,2020
Misrepresentation,$0,Wyoming,2020
No Lead Value,$0,Wyoming,2020
Non-payment/Non-Delivery,"$573,464",Wyoming,2020
Other,"$8,251",Wyoming,2020
Overpayment,"$342,461",Wyoming,2020
Personal Data Breach,"$170,668",Wyoming,2020
Phishing/Vishing/Smishing/Pharming,"$230,529",Wyoming,2020
Ransomware,$0,Wyoming,2020
Re-shipping,"$1,517",Wyoming,2020
Real Estate/Rental,"$1,230,740",Wyoming,2020
Spoofing,"$93,852",Wyoming,2020
Tech Support,"$61,959",Wyoming,2020
Terrorism,$0,Wyoming,2020
Social Media,"$21,270",Wyoming,2020
Virtual Currency,"$961,048",Wyoming,2020
Advanced Fee,"$189,829",Alabama,2021
BEC/EAC,"$17,473,175",Alabama,2021
Charity,"$5,009,611",Alabama,2021
Civil Matter,"$46,700",Alabama,2021
Confidence Fraud/Romance,"$6,552,331",Alabama,2021
Corporate Data Breach,"$2,240",Alabama,2021
Credit Card Fraud,"$1,577,664",Alabama,2021
Crimes Against Children,$256,Alabama,2021
Criminal Forums,$0,Alabama,2021
Denial of Service/TDos,"$546,378",Alabama,2021
Employment,"$1,830,299",Alabama,2021
Extortion,$0,Alabama,2021
Gambling,"$816,878",Alabama,2021
Government Impersonation,$0,Alabama,2021
Hacktivist,"$32,738",Alabama,2021
Harassment/Threats of Violence,"$2,243,367",Alabama,2021
Health Care Related,"$6,597,765",Alabama,2021
IPR/Copyright and Counterfeit,"$190,246",Alabama,2021
Identity Theft,$399,Alabama,2021
Investment,$0,Alabama,2021
Lottery/Sweepstakes/Inheritance,"$2,408,965",Alabama,2021
Malware/Scareware/Virus,"$410,461",Alabama,2021
Misrepresentation,"$314,877",Alabama,2021
No Lead Value,"$592,869",Alabama,2021
Non-payment/Non-Delivery,"$244,668",Alabama,2021
Other,"$562,772",Alabama,2021
Overpayment,$0,Alabama,2021
Personal Data Breach,"$4,233,985",Alabama,2021
Phishing/Vishing/Smishing/Pharming,"$354,023",Alabama,2021
Ransomware,"$3,478,672",Alabama,2021
Re-shipping,"$163,830",Alabama,2021
Social Media,"$797,988",Alabama,2021
Virtual Currency,"$8,830,058",Alabama,2021
Advanced Fee,"$44,434",Alaska,2021
BEC/EAC,"$3,979,520",Alaska,2021
Charity,$895,Alaska,2021
Civil Matter,$0,Alaska,2021
Confidence Fraud/Romance,"$3,532,020",Alaska,2021
Corporate Data Breach,"$27,803",Alaska,2021
Credit Card Fraud,"$252,476",Alaska,2021
Crimes Against Children,$24,Alaska,2021
Criminal Forums,$0,Alaska,2021
Denial of Service/TDos,"$66,188",Alaska,2021
Employment,"$59,227",Alaska,2021
Extortion,$20,Alaska,2021
Gambling,"$155,911",Alaska,2021
Government Impersonation,$0,Alaska,2021
Hacktivist,$70,Alaska,2021
Harassment/Threats of Violence,"$269,939",Alaska,2021
Health Care Related,"$4,537,083",Alaska,2021
IPR/Copyright and Counterfeit,"$180,839",Alaska,2021
Identity Theft,$0,Alaska,2021
Investment,$0,Alaska,2021
Lottery/Sweepstakes/Inheritance,"$269,038",Alaska,2021
Malware/Scareware/Virus,"$21,406",Alaska,2021
Misrepresentation,"$170,300",Alaska,2021
No Lead Value,"$324,345",Alaska,2021
Non-payment/Non-Delivery,"$20,580",Alaska,2021
Other,$0,Alaska,2021
Overpayment,$0,Alaska,2021
Personal Data Breach,"$123,111",Alaska,2021
Phishing/Vishing/Smishing/Pharming,"$75,165",Alaska,2021
Ransomware,"$533,001",Alaska,2021
Re-shipping,"$3,500",Alaska,2021
Social Media,"$227,054",Alaska,2021
Virtual Currency,"$2,581,561",Alaska,2021
Advanced Fee,$0,American Samoa,2021
BEC/EAC,"$31,200",American Samoa,2021
Charity,$0,American Samoa,2021
Civil Matter,$0,American Samoa,2021
Confidence Fraud/Romance,"$76,000",American Samoa,2021
Corporate Data Breach,$0,American Samoa,2021
Credit Card Fraud,"$4,000",American Samoa,2021
Crimes Against Children,$0,American Samoa,2021
Criminal Forums,$0,American Samoa,2021
Denial of Service/TDos,$0,American Samoa,2021
Employment,$0,American Samoa,2021
Extortion,$0,American Samoa,2021
Gambling,$0,American Samoa,2021
Government Impersonation,$0,American Samoa,2021
Hacktivist,$0,American Samoa,2021
Harassment/Threats of Violence,$0,American Samoa,2021
Health Care Related,"$60,000",American Samoa,2021
IPR/Copyright and Counterfeit,$0,American Samoa,2021
Identity Theft,$0,American Samoa,2021
Investment,$0,American Samoa,2021
Lottery/Sweepstakes/Inheritance,$133,American Samoa,2021
Malware/Scareware/Virus,$0,American Samoa,2021
Misrepresentation,$0,American Samoa,2021
No Lead Value,$0,American Samoa,2021
Non-payment/Non-Delivery,$0,American Samoa,2021
Other,$0,American Samoa,2021
Overpayment,$0,American Samoa,2021
Personal Data Breach,$0,American Samoa,2021
Phishing/Vishing/Smishing/Pharming,"$31,200",American Samoa,2021
Ransomware,"$6,200",American Samoa,2021
Re-shipping,$0,American Samoa,2021
Social Media,$0,American Samoa,2021
Virtual Currency,$0,American Samoa,2021
Advanced Fee,"$1,737,058",Arizona,2021
BEC/EAC,"$22,742,716",Arizona,2021
Charity,"$18,577",Arizona,2021
Civil Matter,"$5,000",Arizona,2021
Confidence Fraud/Romance,"$18,827,346",Arizona,2021
Corporate Data Breach,"$1,632,442",Arizona,2021
Credit Card Fraud,"$3,100,451",Arizona,2021
Crimes Against Children,"$4,860",Arizona,2021
Criminal Forums,"$1,040",Arizona,2021
Denial of Service/TDos,"$1,017,405",Arizona,2021
Employment,"$1,253,920",Arizona,2021
Extortion,"$4,000",Arizona,2021
Gambling,"$5,903,432",Arizona,2021
Government Impersonation,$289,Arizona,2021
Hacktivist,"$474,513",Arizona,2021
Harassment/Threats of Violence,"$4,486,731",Arizona,2021
Health Care Related,"$20,608,460",Arizona,2021
IPR/Copyright and Counterfeit,"$3,708,429",Arizona,2021
Identity Theft,"$56,689",Arizona,2021
Investment,$0,Arizona,2021
Lottery/Sweepstakes/Inheritance,"$4,892,686",Arizona,2021
Malware/Scareware/Virus,"$16,400,442",Arizona,2021
Misrepresentation,"$556,059",Arizona,2021
No Lead Value,"$7,422,146",Arizona,2021
Non-payment/Non-Delivery,"$807,443",Arizona,2021
Other,$0,Arizona,2021
Overpayment,"$15,266",Arizona,2021
Personal Data Breach,"$6,086,403",Arizona,2021
Phishing/Vishing/Smishing/Pharming,"$2,110,293",Arizona,2021
Ransomware,"$12,646,806",Arizona,2021
Re-shipping,"$232,491",Arizona,2021
Social Media,"$2,735,539",Arizona,2021
Virtual Currency,"$24,323,503",Arizona,2021
Advanced Fee,"$886,716",Arkansas,2021
BEC/EAC,"$7,197,367",Arkansas,2021
Charity,"$2,699",Arkansas,2021
Civil Matter,$0,Arkansas,2021
Confidence Fraud/Romance,"$1,220,454",Arkansas,2021
Corporate Data Breach,"$2,033",Arkansas,2021
Credit Card Fraud,"$294,796",Arkansas,2021
Crimes Against Children,$1,Arkansas,2021
Criminal Forums,$0,Arkansas,2021
Denial of Service/TDos,"$1,140,642",Arkansas,2021
Employment,"$59,419",Arkansas,2021
Extortion,"$3,359",Arkansas,2021
Gambling,"$170,090",Arkansas,2021
Government Impersonation,$0,Arkansas,2021
Hacktivist,"$27,987",Arkansas,2021
Harassment/Threats of Violence,"$859,762",Arkansas,2021
Health Care Related,"$980,072",Arkansas,2021
IPR/Copyright and Counterfeit,"$90,132",Arkansas,2021
Identity Theft,$0,Arkansas,2021
Investment,$0,Arkansas,2021
Lottery/Sweepstakes/Inheritance,"$553,033",Arkansas,2021
Malware/Scareware/Virus,"$201,532",Arkansas,2021
Misrepresentation,"$50,504",Arkansas,2021
No Lead Value,"$967,972",Arkansas,2021
Non-payment/Non-Delivery,"$113,931",Arkansas,2021
Other,$0,Arkansas,2021
Overpayment,"$32,650",Arkansas,2021
Personal Data Breach,"$952,893",Arkansas,2021
Phishing/Vishing/Smishing/Pharming,"$152,853",Arkansas,2021
Ransomware,"$1,194,257",Arkansas,2021
Re-shipping,"$3,400",Arkansas,2021
Social Media,"$953,360",Arkansas,2021
Virtual Currency,"$1,969,511",Arkansas,2021
Advanced Fee,"$16,072,685",California,2021
BEC/EAC,"$403,661,227",California,2021
Charity,"$10,002,799",California,2021
Civil Matter,"$8,012,290",California,2021
Confidence Fraud/Romance,"$183,928,230",California,2021
Corporate Data Breach,"$27,521,424",California,2021
Credit Card Fraud,"$38,545,383",California,2021
Crimes Against Children,"$6,639",California,2021
Criminal Forums,"$51,797",California,2021
Denial of Service/TDos,"$7,769,432",California,2021
Employment,"$11,613,542",California,2021
Extortion,"$257,372",California,2021
Gambling,"$29,149,623",California,2021
Government Impersonation,"$1,185,747",California,2021
Hacktivist,"$1,675,402",California,2021
Harassment/Threats of Violence,"$53,179,827",California,2021
Health Care Related,"$292,951,498",California,2021
IPR/Copyright and Counterfeit,"$12,612,922",California,2021
Identity Theft,"$528,695",California,2021
Investment,$601,California,2021
Lottery/Sweepstakes/Inheritance,"$51,478,257",California,2021
Malware/Scareware/Virus,"$6,020,695",California,2021
Misrepresentation,"$4,889,344",California,2021
No Lead Value,"$86,298,197",California,2021
Non-payment/Non-Delivery,"$12,884,518",California,2021
Other,"$6,398,442",California,2021
Overpayment,"$222,455",California,2021
Personal Data Breach,"$51,648,483",California,2021
Phishing/Vishing/Smishing/Pharming,"$15,397,564",California,2021
Ransomware,"$54,843,257",California,2021
Re-shipping,"$557,421",California,2021
Social Media,"$59,339,677",California,2021
Virtual Currency,"$320,409,343",California,2021
Advanced Fee,"$1,478,601",Colorado,2021
BEC/EAC,"$45,387,132",Colorado,2021
Charity,"$1,097",Colorado,2021
Civil Matter,"$8,324",Colorado,2021
Confidence Fraud/Romance,"$24,492,897",Colorado,2021
Corporate Data Breach,"$1,628,147",Colorado,2021
Credit Card Fraud,"$1,935,416",Colorado,2021
Crimes Against Children,"$13,714",Colorado,2021
Criminal Forums,$0,Colorado,2021
Denial of Service/TDos,"$1,533,804",Colorado,2021
Employment,"$548,542",Colorado,2021
Extortion,"$4,400",Colorado,2021
Gambling,"$1,379,340",Colorado,2021
Government Impersonation,"$1,140",Colorado,2021
Hacktivist,"$357,665",Colorado,2021
Harassment/Threats of Violence,"$5,817,295",Colorado,2021
Health Care Related,"$24,881,425",Colorado,2021
IPR/Copyright and Counterfeit,"$593,508",Colorado,2021
Identity Theft,"$5,000",Colorado,2021
Investment,$0,Colorado,2021
Lottery/Sweepstakes/Inheritance,"$10,355,240",Colorado,2021
Malware/Scareware/Virus,"$1,064,434",Colorado,2021
Misrepresentation,"$593,331",Colorado,2021
No Lead Value,"$5,239,969",Colorado,2021
Non-payment/Non-Delivery,"$1,186,830",Colorado,2021
Other,"$342,473",Colorado,2021
Overpayment,$0,Colorado,2021
Personal Data Breach,"$5,116,627",Colorado,2021
Phishing/Vishing/Smishing/Pharming,"$1,071,528",Colorado,2021
Ransomware,"$5,583,343",Colorado,2021
Re-shipping,"$51,051",Colorado,2021
Social Media,"$2,787,739",Colorado,2021
Virtual Currency,"$19,797,908",Colorado,2021
Advanced Fee,"$356,655",Connecticut,2021
BEC/EAC,"$37,674,067",Connecticut,2021
Charity,"$110,223",Connecticut,2021
Civil Matter,"$96,140",Connecticut,2021
Confidence Fraud/Romance,"$6,340,173",Connecticut,2021
Corporate Data Breach,"$1,689,988",Connecticut,2021
Credit Card Fraud,"$2,853,740",Connecticut,2021
Crimes Against Children,$0,Connecticut,2021
Criminal Forums,$0,Connecticut,2021
Denial of Service/TDos,"$180,181",Connecticut,2021
Employment,"$177,854",Connecticut,2021
Extortion,$200,Connecticut,2021
Gambling,"$384,943",Connecticut,2021
Government Impersonation,$0,Connecticut,2021
Hacktivist,"$404,990",Connecticut,2021
Harassment/Threats of Violence,"$2,100,741",Connecticut,2021
Health Care Related,"$9,214,890",Connecticut,2021
IPR/Copyright and Counterfeit,"$42,726",Connecticut,2021
Identity Theft,"$20,000",Connecticut,2021
Investment,"$2,500",Connecticut,2021
Lottery/Sweepstakes/Inheritance,"$4,433,419",Connecticut,2021
Malware/Scareware/Virus,"$993,452",Connecticut,2021
Misrepresentation,"$223,774",Connecticut,2021
No Lead Value,"$9,091,166",Connecticut,2021
Non-payment/Non-Delivery,"$510,800",Connecticut,2021
Other,"$730,417",Connecticut,2021
Overpayment,$0,Connecticut,2021
Personal Data Breach,"$9,470,520",Connecticut,2021
Phishing/Vishing/Smishing/Pharming,"$3,995,181",Connecticut,2021
Ransomware,"$2,600,957",Connecticut,2021
Re-shipping,"$4,156",Connecticut,2021
Social Media,"$6,328,326",Connecticut,2021
Virtual Currency,"$13,170,558",Connecticut,2021
Advanced Fee,"$255,571",Delaware,2021
BEC/EAC,"$5,537,181",Delaware,2021
Charity,"$4,694",Delaware,2021
Civil Matter,$0,Delaware,2021
Confidence Fraud/Romance,"$2,568,048",Delaware,2021
Corporate Data Breach,$0,Delaware,2021
Credit Card Fraud,"$1,521,628",Delaware,2021
Crimes Against Children,$132,Delaware,2021
Criminal Forums,$0,Delaware,2021
Denial of Service/TDos,"$353,751",Delaware,2021
Employment,"$71,650",Delaware,2021
Extortion,$0,Delaware,2021
Gambling,"$37,200",Delaware,2021
Government Impersonation,$180,Delaware,2021
Hacktivist,"$177,451",Delaware,2021
Harassment/Threats of Violence,"$695,576",Delaware,2021
Health Care Related,"$1,704,533",Delaware,2021
IPR/Copyright and Counterfeit,"$29,577",Delaware,2021
